#index	date	close	open	high	low	volume	dVolume	percent_change	dollar_change	spread	var	entropy	slope	concavity	answer
40	2006-10-20	74.860001	74.550003	74.860001	73.93	2127900	-0.26329455754050685	0.004158256036555667	0.3099979999999931	0.012448978985369548	1.23457984	1.60385634661	0.3600043333333313	1.6800188333332546	1
41	2006-10-23	76.75	74.870003	76.849998	74.699997	2887200	0.35683067813337094	0.025110149922125728	1.879997000000003	0.028360387250487038	2.1209359576	1.55153153223	3.166662500000006	4.595817083333411	0
42	2006-10-24	76.669998	76.349998	76.730003	76.110001	2128100	-0.26291909116098644	0.004191224733234537	0.3200000000000074	0.008103542232480512	2.650144661	1.56666575472	-2.1950018333333268	-10.025825916666681	0
43	2006-10-25	75.75	76.68	77.760002	75.160004	2740300	0.28767445138856257	-0.012128325508607287	-0.9300000000000068	0.034113993308403846	2.0963212658	1.56666575472	-0.9633276666666717	4.433345083333289	1
44	2006-10-26	76.940002	75.75	76.980003	75.5	1827100	-0.33324818450534616	0.015709597359736066	1.1900020000000069	0.01938572245221395	2.3641572924	1.55153153223	3.228334000000018	6.728321083333327	0
45	2006-10-27	76.25	76.790001	77.010002	75.980003	2022900	0.10716435881998795	-0.007032178577520838	-0.5400010000000037	0.013460520037503183	2.415585765	1.60385634661	-2.9600053333333705	-12.231674666666777	1
46	2006-10-30	77.059998	76.760002	77.559998	75.510002	1746100	-0.13683325918236194	0.003908233353094402	0.29999599999999305	0.02665447926147436	2.2042427176	1.60385634661	2.6866660000000024	11.63584466666675	0
47	2006-10-31	75.230003	77.07	77.18	75.209999	2645300	0.5149762327472653	-0.023874360970546217	-1.8399969999999968	0.025870006056401856	1.259263788	1.59156294293	-4.529989166666634	-13.67331658333334	0
48	2006-11-01	75.129997	75.550003	75.849998	73.919998	3055900	0.15521868975163497	-0.005559311493343035	-0.42000600000000077	0.025617202017520473	0.829100799203	1.58678470753	2.2216491666666607	13.900781416666689	1
49	2006-11-02	76.93	74.800003	77.330002	74.349998	3650900	0.1947053241270984	0.028475894579843838	2.129997000000003	0.03928035248242885	0.641140547403	1.55711309806	2.8066808333333264	-1.7799361666667817	0
50	2006-11-03	76.089996	77.400002	77.440002	75.260002	2317900	-0.3651154509846887	-0.016925141681520903	-1.3100060000000013	0.02840575970298738	0.458240008004	1.5812031417	-3.673346166666699	-11.497556000000088	1
51	2006-11-06	76.610001	76.699997	77.050003	76.019997	2382600	0.02791319729065102	-0.0011733507629732934	-0.0899959999999993	0.013436905791362676	0.446844060004	1.57224732055	2.533348166666675	13.188387666666662	1
52	2006-11-07	77.019997	76.459999	77.459999	76.0	1789000	-0.2491395953999832	0.007324064966310127	0.5599980000000073	0.019025267631620164	0.486148811205	1.55399857119	-0.13501449999999218	-6.594224833333253	1
53	2006-11-08	78.199997	77.019997	78.68	76.199997	1854200	0.03644494130799329	0.015320696519892004	1.1799999999999926	0.03195468490998667	0.756383112805	1.57224732055	1.8583396666666612	3.8042120833332547	1
54	2006-11-09	79.550003	79.300003	81.400002	77.779999	6249200	2.3702944666163304	0.0031525850005327235	0.25	0.045577624970313146	1.57514217521	1.45948187387	1.2350096666666985	-1.7866687499997909	1
55	2006-11-10	80.849998	80.400002	80.959999	79.809998	2311900	-0.630048646226717	0.0055969650349013515	0.44999599999999873	0.014263578294573682	2.96710147801	1.51948914146	1.2016504999999473	0.0782879166665585	0
56	2006-11-13	78.739998	81.0	82.489998	78.629997	3737600	0.6166789220987067	-0.02790125925925926	-2.260002	0.04832854699297037	3.15156514201	1.56048735338	-4.9349921666666505	-9.648282083333394	1
57	2006-11-14	81.18	79.18	81.300003	78.800003	2890300	-0.2266962756849315	0.02525890376357666	2.0	0.031179845347967073	3.713843012	1.55153153223	7.368335333333334	22.88664825000012	0
58	2006-11-15	80.510002	81.050003	81.150002	80.309998	1753400	-0.3933501712624987	-0.006662566070478784	-0.5400010000000037	0.010398662713584436	3.1984391248	1.57224732055	-4.778332000000044	-25.088334416666726	1
59	2006-11-16	81.629997	80.900002	81.879997	80.129997	2189100	0.24848865062164938	0.009023423757146537	0.7299950000000024	0.02153448607355249	3.64681832161	1.50682195793	3.6483225000000297	18.203314750000022	0
60	2006-11-17	80.099998	81.449997	81.459999	79.809998	2334500	0.06641998995020784	-0.016574573968369782	-1.3499989999999968	0.020427125361409056	2.7297292602	1.5388643487	-4.334991666666686	-15.651629333333338	1
61	2006-11-20	80.739998	80.400002	81.25	80.400002	2412100	0.03324052259584494	0.004228805864955069	0.3399959999999993	0.010549807620702487	1.9280972968	1.5388643487	3.3316638333333373	15.478306999999973	0
62	2006-11-21	80.690002	80.82	81.139999	80.120003	1275000	-0.471414949628954	-0.0016084879980201225	-0.1299979999999863	0.012630747165739075	1.0616094466	1.52657094502	-1.3483256666666534	-10.58997999999996	1
63	2006-11-22	81.199997	81.0	82.019997	80.529999	1715900	0.34580392156862744	0.002469098765432052	0.1999969999999962	0.01837235545694862	0.660208066605	1.55570911798	1.2066528333333035	5.577461499999875	0
64	2006-11-24	80.809998	81.050003	82.0	80.199997	562400	-0.6722419721428988	-0.0029611966824974784	-0.24000500000001068	0.022241480154198242	0.558904834003	1.53445989315	-1.3266576666666339	-4.844119999999843	0
65	2006-11-27	79.190002	80.809998	81.599998	79.160004	2634200	3.6838549075391183	-0.020046974880509046	-1.6199959999999862	0.030499924999999983	0.738848068404	1.53445989315	-2.3449954999999676	-0.5241831666665746	0
66	2006-11-28	78.07	79.0	79.139999	77.599998	2715600	0.03090122238250702	-0.011772151898734264	-0.9300000000000068	0.019609104221047988	1.0122742924	1.51471090606	-0.2933413333333874	4.118312833333126	1
67	2006-11-29	79.599998	78.120003	79.769997	78.110001	2156500	-0.2058845190749742	0.018945147761963124	1.4799950000000024	0.02104991110163646	0.994262364404	1.57224732055	3.57166666666672	5.185019750000151	0
68	2006-11-30	77.339996	78.400002	78.400002	76.330002	6672500	2.094134013447716	-0.013520484348967254	-1.0600060000000013	0.026582766490083135	1.7363607056	1.541171731	-6.3016686666666955	-18.104172166666768	0
69	2006-12-01	76.330002	77.849998	78.410004	75.980003	4138000	-0.3798426376920195	-0.019524676159914687	-1.5199960000000061	0.031521611103904584	2.4698793246	1.51621114379	1.2950126666666506	16.81335666666668	1
