#index	date	close	open	high	low	volume	dVolume	percent_change	dollar_change	spread	var	entropy	slope	concavity	answer
40	2006-10-20	37.037741	46.880001	47.130001	46.540001	10979200	-0.364545129564	-1.55165322157	-9.842260000000003	-0.573657415944	-0.58122782582	-0.460213051756	0.219080766395	-0.0520798612982	1.0
41	2006-10-23	37.249969	46.830002	47.470001	46.82	8838300	-0.65187682453	-1.46484026784	-9.580033	-0.521928186491	-0.588260265915	0.460229623529	0.0283732199281	-0.131610867023	0.0
42	2006-10-24	37.053462	47.07	47.209999	46.75	13431500	1.19907306428	-1.5977628686	-10.016537999999997	-0.689119644867	-0.581184250704	0.78541100355	-0.266182153845	-0.112293728406	1.0
43	2006-10-25	37.155647	47.299999	47.5	46.919998	9021700	-0.997162700774	-1.62469214127	-10.144351999999998	-0.585713899791	-0.578975068158	0.73886652008	0.228521718186	0.283000253284	1.0
44	2006-10-26	37.548662	47.349998	47.950001	47.310001	7644300	-0.542274441454	-1.50403942606	-9.801336	-0.536141411775	-0.598813189176	0.561106627187	0.251808091419	-0.0515362121543	0.0
45	2006-10-27	37.171368	47.57	47.709999	47.16	7112500	-0.327035244053	-1.69136103332	-10.398632	-0.613587126961	-0.619156048041	0.59725876924	-0.541856825125	-0.387159087527	1.0
46	2006-10-30	37.297132	47.34	47.669998	47.080002	10222600	0.985615324988	-1.58714414555	-10.042868000000006	-0.578076682862	-0.624031327744	0.449837282113	0.37957470481	0.542267155302	0.0
47	2006-10-31	37.28927	47.779999	48.080002	47.43	12564200	0.446375372608	-1.70697431562	-10.490728999999995	-0.528570575973	-0.64066309463	0.41368514006	-0.143451862449	-0.348981331591	0.0
48	2006-11-01	36.888396	47.75	47.82	46.709999	11490200	-0.36824729338	-1.83463975991	-10.861604	-0.124095386493	-0.636111396592	0.41368514006	-0.334155325217	-0.0423750399328	0.0
49	2006-11-02	36.864816	46.93	47.080002	46.689999	7059000	-1.14564665928	-1.62475582926	-10.065184000000002	-0.749259939556	-0.636997856439	0.460229623529	0.197051131539	0.289618854535	0.0
50	2006-11-03	36.856954	47.150002	47.25	46.5	7984100	0.192546113484	-1.68664311643	-10.293047999999999	-0.433471598045	-0.632505838892	0.41368514006	-0.0635196183256	-0.191462643634	1.0
51	2006-11-06	37.454339	47.18	47.720001	47.049999	8633700	0.0638533339834	-1.49018084088	-9.725661000000002	-0.508207309277	-0.62729766896	0.561106627187	0.52119234472	0.286176831619	0.0
52	2006-11-07	37.328574	47.5	48.0	47.470001	8535500	-0.176320059685	-1.61931336494	-10.171425999999997	-0.631501961008	-0.62663701883	0.285443034541	-0.452485070516	-0.527361162344	1.0
53	2006-11-08	37.446477	47.490002	47.900002	47.200001	7511200	-0.457659186878	-1.57654580487	-10.043524999999995	-0.484189564882	-0.622974025692	0.72740036461	0.264395653468	0.458929590309	0.0
54	2006-11-09	37.132067	47.650002	47.75	47.18	6836700	-0.379431028681	-1.72586921452	-10.517935000000001	-0.596385133647	-0.630589375598	0.451736771867	-0.368771401107	-0.361857101208	1.0
55	2006-11-10	37.422897	47.450001	47.610001	47.310001	5849900	-0.520680939813	-1.57383610131	-10.027104000000001	-0.831988279077	-0.627088531623	0.304315284741	0.445659685823	0.444960442375	1.0
56	2006-11-13	37.462198	47.400002	47.889999	47.360001	7664600	0.656541486351	-1.54700990058	-9.937804	-0.631685767691	-0.623521061263	0.10156227405	-0.184360998711	-0.39377783876	1.0
57	2006-11-14	37.532941	47.490002	47.810001	47.060001	8276800	0.0599996059527	-1.54714176466	-9.957060999999996	-0.441354810968	-0.617920403336	0.41368514006	0.0812431905375	0.188234484603	0.0
58	2006-11-15	37.297132	47.57	47.669998	46.990002	11340700	0.811852974766	-1.64866406263	-10.272868000000003	-0.501110184292	-0.626413656666	0.41368514006	-0.246671760966	-0.167975147768	1.0
59	2006-11-16	37.611543	47.5	47.98	47.369999	8192500	-0.8658153106	-1.52310360673	-9.888457000000002	-0.563579637517	-0.633769359891	0.561106627187	0.414820871448	0.34647944176	0.0
60	2006-11-17	37.462198	47.990002	47.990002	47.59	12991600	1.3702612672	-1.70393413239	-10.527803999999996	-0.747283937414	-0.650765531681	0.451736771867	-0.351149759093	-0.441932286782	1.0
61	2006-11-20	37.650847	47.66	48.049999	47.549999	8614500	-1.0194354168	-1.55271570731	-10.009152999999998	-0.660095982819	-0.64763562156	0.571486025822	0.294608460795	0.388284932599	0.0
62	2006-11-21	37.532941	47.779999	47.939999	47.400002	7423800	-0.504835603392	-1.62461142466	-10.247057999999996	-0.625463429043	-0.647996174311	0.78177003809	-0.239121001347	-0.315157637443	0.0
63	2006-11-22	37.407176	47.599998	47.889999	47.380001	5916100	-0.67283940132	-1.61930756309	-10.192822	-0.649858010969	-0.647867126145	0.78177003809	-0.0200886777663	0.160033801475	0.0
64	2006-11-24	37.155647	47.220001	47.529999	47.18	2926400	-1.4556524627	-1.60319945462	-10.064354000000002	-0.78666158144	-0.648774271354	0.546492908025	-0.17554957716	-0.0865405162973	0.0
65	2006-11-27	36.652588	47.139999	47.259998	46.450001	11109800	7.09545938309	-1.75397954148	-10.487411000000002	-0.378874897803	-0.612533265147	0.78541100355	-0.327863546005	-0.0531682440692	0.0
66	2006-11-28	36.314595	46.459999	46.59	45.779999	13415600	0.390655358713	-1.68768130093	-10.145404000000006	-0.370086549439	-0.550892689761	-0.178666980944	-0.0616297464442	0.14942186756	1.0
67	2006-11-29	36.684027	46.209999	46.869999	46.209999	9414400	-0.9192906273	-1.49027398365	-9.525972000000003	-0.504842139573	-0.539160457334	-0.6236105577	0.42866661318	0.189050212134	0.0
68	2006-11-30	36.377475	46.720001	46.740002	46.049999	13058500	0.855616439128	-1.7361956536	-10.342526000000007	-0.479602812081	-0.505492855877	-0.195959815579	-0.536821303855	-0.529442608731	0.0
69	2006-12-01	36.165247	46.5	46.509998	45.509998	14731400	0.184920430965	-1.75041088721	-10.334753	-0.199292572078	-0.48309467389	-0.195959815579	0.0384439421769	0.393090773956	1.0
70	2006-12-04	36.817653	46.279999	47.130001	46.16	13148100	-0.425216466145	-1.46303519703	-9.462345999999997	-0.230620133764	-0.501731387252	-0.195959815579	0.638886874629	0.22641353269	1.0
71	2006-12-05	37.100625	46.900002	47.25	46.77	10747700	-0.619685559081	-1.53544045689	-9.799377	-0.670934387099	-0.537918675516	-0.195959815579	-0.156038303483	-0.476303137338	0.0
72	2006-12-06	36.809794	47.07	47.25	46.759998	14162400	0.675976008307	-1.68136708355	-10.260206000000004	-0.661514929958	-0.57279148258	-0.195959815579	-0.315905273979	0.0230068743987	0.0
73	2006-12-07	36.652588	47.080002	47.080002	46.560001	7394600	-1.38448591133	-1.7379772561	-10.427413999999999	-0.634282181195	-0.602819805408	0.203401127889	0.0642493171688	0.232217283226	1.0
74	2006-12-08	36.75477	46.66	47.139999	46.349998	9120100	0.457472585147	-1.58943530117	-9.905229999999996	-0.393353086899	-0.617927625421	0.561106627187	0.125928147008	-0.020431617468	1.0
75	2006-12-11	37.375734	46.700001	47.84	46.700001	11221600	0.449907966672	-1.38558687598	-9.324266999999999	-0.0912450344068	-0.586811510671	0.451736771867	0.458880621594	0.124757107445	1.0
76	2006-12-12	37.438618	47.560001	47.970001	47.349998	15958400	0.946358317061	-1.59795722269	-10.121383000000002	-0.554180831625	-0.570671210058	0.266263652933	-0.281916646443	-0.395866068936	0.0
77	2006-12-13	37.415035	47.779999	47.900002	47.5	11353700	-0.894153790338	-1.66446466539	-10.364963999999993	-0.746239834259	-0.552866256711	-0.000668698619582	0.0378119296882	0.249898674996	1.0
78	2006-12-14	37.690147	47.610001	48.040001	47.299999	10052600	-0.443653998654	-1.52598599108	-9.919853999999994	-0.452134093138	-0.540193113563	-0.0660482790938	0.259993505921	0.0837690631577	1.0
79	2006-12-15	37.965257	48.200001	48.650002	48.0	16172100	1.42971455961	-1.59030462114	-10.234744	-0.535752176087	-0.550690807149	-0.2678394397	0.0787236282709	-0.128076201549	0.0
80	2006-12-18	37.910235	48.299999	48.599998	48.029999	8538200	-1.36938794236	-1.63503876155	-10.389764	-0.604615911107	-0.536073077038	-0.148090185746	-0.164220274866	-0.0953348447552	1.0
81	2006-12-19	37.941677	48.029999	48.48	47.950001	9291400	0.0816032797403	-1.55320828449	-10.088321999999998	-0.637640537891	-0.518472902836	0.118842165807	0.0969782436433	0.164475187239	0.0
82	2006-12-20	37.902376	48.330002	48.369999	48.139999	6036400	-1.05415585675	-1.64553415	-10.427626000000004	-0.896089680203	-0.53127001077	0.304315284741	-0.0666647872785	-0.104314435255	1.0
83	2006-12-21	38.240369	48.419998	48.970001	48.330002	10782200	1.8892843948	-1.55634049705	-10.179628999999998	-0.547466203391	-0.558504543771	0.78177003809	0.319153734363	0.191136746363	0.0
84	2006-12-22	37.642985	48.639999	48.799999	47.619999	8342000	-0.732995285388	-1.81238150313	-10.997014	-0.0826188880522	-0.614875168743	0.571486025822	-0.727529651048	-0.534613517145	1.0
85	2006-12-26	37.973119	47.98	48.369999	47.950001	4101200	-1.46346736529	-1.52933020831	-10.006881	-0.732109320429	-0.622896917935	0.78177003809	0.674134002137	0.789385306811	1.0
86	2006-12-27	38.476178	48.540001	49.0	47.82	7716200	2.13597524515	-1.50941586666	-10.063823	-0.0911338274473	-0.610794906819	0.0143241966896	0.156768963197	-0.412643993866	0.0
87	2006-12-28	38.452595	48.799999	49.0	48.639999	6525200	-0.546610560787	-1.58542551057	-10.347403999999997	-0.788297664438	-0.615168068344	0.449837282113	-0.25548454375	-0.162714884857	0.0
88	2006-12-29	37.965257	48.75	48.91	48.27	9601100	1.07396984211	-1.73382066346	-10.784742999999999	-0.547810782573	-0.622219437831	0.41368514006	-0.341078956772	0.041327176783	1.0
89	2007-01-03	38.052334	48.0	48.369999	47.59	14244700	1.10573474918	-1.50800330284	-9.947665999999998	-0.423391972622	-0.622681598027	0.73886652008	0.340463677309	0.347088632918	1.0
90	2007-01-04	38.147326	48.049999	48.549999	47.75	9471500	-1.01469163542	-1.48939799278	-9.902673	-0.407373453633	-0.623828302584	0.905160257504	-0.0487969222317	-0.280913959853	0.0
91	2007-01-05	37.830687	48.169998	48.25	47.630001	10760500	0.205598873035	-1.62749895893	-10.339311000000002	-0.560464585449	-0.621230653178	0.905160257504	-0.323807311792	-0.0963584469578	1.0
92	2007-01-08	37.957343	47.57	48.060001	47.32	8239200	-0.753696686595	-1.42452194156	-9.612656999999999	-0.453837829573	-0.622198545993	0.78177003809	0.298635868897	0.341535974865	0.0
93	2007-01-09	37.799022	47.900002	48.110001	47.360001	9276700	0.179259731209	-1.56668222796	-10.10098	-0.446497061235	-0.620434333376	0.571486025822	-0.266762199261	-0.341134806879	1.0
