#index	date	close	open	high	low	volume	dVolume	percent_change	dollar_change	spread	var	entropy	slope	concavity	answer
40	2006-10-20	26.762215	31.750005	31.789997	31.369998	8248100	0.606518988755	-2.23966169985	-4.98779	-0.443006177269	-0.41034981128	-0.0283108055634	-0.0688784729871	0.180062440693	0.0
41	2006-10-23	26.617557	31.200001	31.330006	31.059999	8411100	-0.108270278031	-1.98686421603	-4.582443999999999	-0.771804494651	-0.410556663751	0.461158565777	-0.0867342813795	-0.0135090123567	1.0
42	2006-10-24	26.702653	31.140003	31.440005	31.030004	6999400	-0.564916416819	-1.87863757213	-4.437349999999999	-0.454773599574	-0.410480503818	0.300325753078	0.147217963822	0.10489408215	0.0
43	2006-10-25	26.549478	31.460001	31.550004	30.999999	7591300	0.0494681280681	-2.21473681539	-4.910522999999998	-0.141039309613	-0.410131249185	-0.0742211441045	-0.261404142954	-0.23022402046	1.0
44	2006-10-26	27.213214	31.350002	31.98	31.300001	10394000	0.74231123165	-1.61794396172	-4.136787999999999	0.138214041886	-0.397345174814	-1.045997001	0.799546809728	0.548913726115	0.0
45	2006-10-27	27.000476	31.839998	31.989999	31.579998	6839100	-0.988889014889	-2.11352472867	-4.839522000000002	-0.470532140663	-0.396580891791	-0.774970202245	-0.712260655688	-0.855198511684	1.0
46	2006-10-30	27.111104	31.690006	31.910005	31.400003	4644000	-0.937646905846	-1.92793912385	-4.578901999999999	-0.246962646441	-0.398289682091	-0.774970202245	0.36899966925	0.70128468729	0.0
47	2006-10-31	26.770724	31.829999	31.88	31.330006	7540700	1.36192918789	-2.28543667591	-5.0592749999999995	-0.153605017499	-0.403904789668	-1.22763752036	-0.488052975982	-0.510073283922	1.0
48	2006-11-01	27.000476	31.550004	31.860004	31.460001	8551700	0.169978110051	-1.92077106627	-4.549528000000002	-0.48839416369	-0.403012448736	-0.853090623182	0.473786827198	0.543671034648	0.0
49	2006-11-02	26.974952	31.700004	31.810003	31.390004	5227400	-1.10260056324	-2.04082511012	-4.725052000000002	-0.445616154342	-0.402514007988	-1.20346515216	-0.261392209742	-0.466103108141	1.0
50	2006-11-03	27.136626	31.829999	31.970003	31.690006	8649200	1.43699398746	-2.00115896193	-4.693373000000001	-0.761524233675	-0.400588156757	-1.64566035841	0.21463545677	0.300864986178	1.0
